Volume,Date,tweet_count,price_action
938200,15-08-2016,502,-1.30999755859375
1028000,16-08-2016,774,-3.15997314453125
924200,17-08-2016,420,2.5899658203125
719400,18-08-2016,14,-2.510009765625
861500,19-08-2016,550,0.41998291015625
951400,22-08-2016,413,-1.1199951171875
928200,23-08-2016,438,-3.39996337890625
1072000,24-08-2016,560,-0.94000244140625
926900,25-08-2016,565,2.40997314453125
1166700,26-08-2016,429,0.53997802734375
847600,29-08-2016,395,3.4100341796875
1130000,30-08-2016,674,-0.239990234375
1248600,31-08-2016,618,0.03997802734375
925100,01-09-2016,412,-0.469970703125
1072700,02-09-2016,669,-1.54998779296875
1442800,06-09-2016,460,6.6300048828125
893700,07-09-2016,458,0.3499755859375
1270300,08-09-2016,582,-3.27001953125
1885500,09-09-2016,729,-10.44000244140625
1311000,12-09-2016,593,13.8900146484375
1395000,13-09-2016,468,-4.78997802734375
1087400,14-09-2016,480,2.8800048828125
1305100,15-09-2016,541,8.8699951171875
2049300,16-09-2016,367,-0.8699951171875
1172800,19-09-2016,536,-6.719970703125
978600,20-09-2016,613,2.40997314453125
1167800,21-09-2016,684,3.55999755859375
1486200,22-09-2016,470,7.21002197265625
1411900,23-09-2016,645,0.30999755859375
1533200,26-09-2016,581,-8.52996826171875
1153200,27-09-2016,739,7.510009765625
1109800,28-09-2016,512,3.71002197265625
1314700,29-09-2016,549,-6.42999267578125
1585300,30-09-2016,537,0.9599609375
1278800,03-10-2016,636,-1.69000244140625
1201400,04-10-2016,1446,0.39996337890625
1461200,05-10-2016,1518,-2.84002685546875
1070700,06-10-2016,796,-2.1400146484375
933200,07-10-2016,488,-4.5799560546875
1174900,10-10-2016,470,8.22998046875
1372500,11-10-2016,519,-3.5899658203125
937400,12-10-2016,560,2.3800048828125
1365300,13-10-2016,510,-3.02996826171875
852500,14-10-2016,425,-3.1199951171875
1093000,17-10-2016,401,0.1600341796875
2056900,18-10-2016,564,7.4100341796875
1766800,19-10-2016,514,3.260009765625
1757500,20-10-2016,550,-6.33001708984375
1266200,21-10-2016,370,4.3699951171875
1697500,24-10-2016,468,8.2099609375
1576400,25-10-2016,643,-9.010009765625
1647700,26-10-2016,604,-7.27001953125
2749200,27-10-2016,749,-5.6500244140625
4269900,28-10-2016,686,-12.97998046875
2427300,31-10-2016,474,-10.92999267578125
2406400,01-11-2016,486,0.719970703125
1872400,02-11-2016,511,-9.5
1943200,03-11-2016,522,-5.1199951171875
2134800,04-11-2016,463,11.36004638671875
1585100,07-11-2016,515,8.02001953125
1366900,08-11-2016,448,7.1099853515625
2607100,09-11-2016,427,5.3699951171875
4745200,10-11-2016,599,-28.6099853515625
2431800,11-11-2016,365,-2.51995849609375
3654400,14-11-2016,496,-19.51995849609375
2384000,15-11-2016,781,11.52001953125
1472600,16-11-2016,689,9.27996826171875
1304000,17-11-2016,536,4.30999755859375
1547100,18-11-2016,446,-10.83001708984375
1330600,21-11-2016,480,6.59002685546875
1593100,22-11-2016,424,-4.3599853515625
1478400,23-11-2016,368,-6.739990234375
587400,25-11-2016,248,-2.58001708984375
2188200,28-11-2016,421,8.239990234375
1616600,29-11-2016,367,-0.69000244140625
2392900,30-11-2016,483,-12.030029296875
3017900,01-12-2016,565,-9.52001953125
1452500,02-12-2016,311,5.90997314453125
1394200,05-12-2016,366,4.80999755859375
1690700,06-12-2016,457,-5.6199951171875
1761000,07-12-2016,569,10.19000244140625
1488100,08-12-2016,522,3.94000244140625
1821900,09-12-2016,383,9.28997802734375
2104100,12-12-2016,361,4.23004150390625
2145200,13-12-2016,799,2.199951171875
1704200,14-12-2016,542,-0.33001708984375
1626500,15-12-2016,359,0.50994873046875
2443800,16-12-2016,324,-9.60003662109375
1232100,19-12-2016,275,3.98004150390625
951000,20-12-2016,314,-0.34002685546875
1211300,21-12-2016,316,-1.280029296875
972200,22-12-2016,69,-1.0999755859375
623400,23-12-2016,235,-0.99005126953125
789100,27-12-2016,193,0.8699951171875
1153800,28-12-2016,255,-8.6500244140625
744300,29-12-2016,263,-0.5400390625
1770000,30-12-2016,216,-10.92999267578125
1657300,03-01-2017,247,7.33001708984375
1073000,04-01-2017,348,-1.4599609375
1335200,05-01-2017,488,7.94000244140625
1640200,06-01-2017,353,10.8900146484375
